customer_id,snapshot_yearmonth,snapshot_date,login_count_last_30d,support_tickets_last_30d,current_mrr,is_churned,churn_risk_score,signup_date,region,subscription_tier,initial_mrr
CUST_0282,2023-12,2023-12-01,8,0,791.27,0,0.0,2023-06-25,Venezuela,Basic,717.34
CUST_0282,2024-01,2024-01-01,17,2,627.81,0,0.3,2023-06-25,Venezuela,Basic,717.34
CUST_0282,2024-02,2024-02-01,17,2,718.76,0,0.0,2023-06-25,Venezuela,Basic,717.34
CUST_0282,2024-03,2024-03-01,9,0,802.78,0,0.0,2023-06-25,Venezuela,Basic,717.34
CUST_0282,2024-04,2024-04-01,11,2,721.25,0,0.0,2023-06-25,Venezuela,Basic,717.34
CUST_0282,2024-05,2024-05-01,21,1,733.18,0,0.0,2023-06-25,Venezuela,Basic,717.34
CUST_0282,2024-06,2024-06-01,11,5,689.33,0,0.3,2023-06-25,Venezuela,Basic,717.34
CUST_0282,2024-07,2024-07-01,14,0,635.17,0,0.3,2023-06-25,Venezuela,Basic,717.34
CUST_0282,2024-07,2024-07-31,0,0,0.0,1,0.7,2023-06-25,Venezuela,Basic,717.34
CUST_0283,2022-11,2022-11-01,16,1,643.83,0,0.0,2022-10-30,Yemen,Basic,581.67
CUST_0283,2022-12,2022-12-01,12,0,616.85,0,0.0,2022-10-30,Yemen,Basic,581.67
CUST_0283,2023-01,2023-01-01,20,2,602.84,0,0.0,2022-10-30,Yemen,Basic,581.67
CUST_0283,2023-02,2023-02-01,14,1,623.0,0,0.0,2022-10-30,Yemen,Basic,581.67
CUST_0283,2023-03,2023-03-01,18,3,594.69,0,0.0,2022-10-30,Yemen,Basic,581.67
CUST_0283,2023-04,2023-04-01,20,3,554.22,0,0.0,2022-10-30,Yemen,Basic,581.67
CUST_0283,2023-05,2023-05-01,9,2,613.4,0,0.0,2022-10-30,Yemen,Basic,581.67
CUST_0283,2023-06,2023-06-01,13,2,557.46,0,0.0,2022-10-30,Yemen,Basic,581.67
CUST_0283,2023-07,2023-07-01,17,0,571.75,0,0.0,2022-10-30,Yemen,Basic,581.67
CUST_0283,2023-08,2023-08-01,13,4,549.31,0,0.0,2022-10-30,Yemen,Basic,581.67
CUST_0283,2023-09,2023-09-01,15,2,558.26,0,0.0,2022-10-30,Yemen,Basic,581.67
CUST_0283,2023-10,2023-10-01,10,3,496.29,0,0.3,2022-10-30,Yemen,Basic,581.67
CUST_0283,2023-11,2023-11-01,8,1,526.43,0,0.0,2022-10-30,Yemen,Basic,581.67
CUST_0283,2023-11,2023-11-30,0,0,0.0,1,0.7,2022-10-30,Yemen,Basic,581.67
CUST_0284,2022-07,2022-07-01,12,0,60.67,0,0.0,2022-06-13,Nigeria,Basic,59.28
CUST_0284,2022-08,2022-08-01,21,0,67.65,0,0.0,2022-06-13,Nigeria,Basic,59.28
CUST_0284,2022-09,2022-09-01,11,3,55.45,0,0.3,2022-06-13,Nigeria,Basic,59.28
CUST_0284,2022-10,2022-10-01,15,2,62.08,0,0.0,2022-06-13,Nigeria,Basic,59.28
CUST_0284,2022-11,2022-11-01,5,5,57.97,0,0.3,2022-06-13,Nigeria,Basic,59.28
CUST_0284,2022-12,2022-12-01,15,4,54.69,0,0.3,2022-06-13,Nigeria,Basic,59.28
CUST_0284,2023-01,2023-01-01,9,2,53.16,0,0.3,2022-06-13,Nigeria,Basic,59.28
CUST_0284,2023-02,2023-02-01,12,2,68.56,0,0.0,2022-06-13,Nigeria,Basic,59.28
CUST_0284,2023-03,2023-03-01,7,0,58.31,0,0.3,2022-06-13,Nigeria,Basic,59.28
CUST_0284,2023-04,2023-04-01,14,0,57.97,0,0.3,2022-06-13,Nigeria,Basic,59.28
CUST_0284,2023-05,2023-05-01,11,1,53.11,0,0.3,2022-06-13,Nigeria,Basic,59.28
CUST_0284,2023-06,2023-06-01,9,2,65.33,0,0.0,2022-06-13,Nigeria,Basic,59.28
CUST_0284,2023-07,2023-07-01,17,0,61.09,0,0.0,2022-06-13,Nigeria,Basic,59.28
CUST_0284,2023-08,2023-08-01,15,1,60.63,0,0.0,2022-06-13,Nigeria,Basic,59.28
CUST_0284,2023-09,2023-09-01,11,2,74.66,0,0.0,2022-06-13,Nigeria,Basic,59.28
CUST_0284,2023-10,2023-10-01,20,1,63.57,0,0.0,2022-06-13,Nigeria,Basic,59.28
CUST_0284,2023-11,2023-11-01,17,1,59.92,0,0.0,2022-06-13,Nigeria,Basic,59.28
CUST_0284,2023-12,2023-12-01,10,2,62.87,0,0.0,2022-06-13,Nigeria,Basic,59.28
CUST_0284,2024-01,2024-01-01,15,2,63.55,0,0.0,2022-06-13,Nigeria,Basic,59.28
CUST_0284,2024-02,2024-02-01,13,4,50.39,0,0.3,2022-06-13,Nigeria,Basic,59.28
CUST_0284,2024-03,2024-03-01,15,3,62.7,0,0.0,2022-06-13,Nigeria,Basic,59.28
CUST_0284,2024-04,2024-04-01,9,1,60.58,0,0.0,2022-06-13,Nigeria,Basic,59.28
CUST_0284,2024-05,2024-05-01,12,2,56.92,0,0.3,2022-06-13,Nigeria,Basic,59.28
CUST_0284,2024-06,2024-06-01,22,0,57.85,0,0.3,2022-06-13,Nigeria,Basic,59.28
CUST_0284,2024-07,2024-07-01,14,1,57.95,0,0.3,2022-06-13,Nigeria,Basic,59.28
CUST_0284,2024-08,2024-08-01,12,0,53.35,0,0.3,2022-06-13,Nigeria,Basic,59.28
CUST_0284,2024-09,2024-09-01,9,1,61.26,0,0.0,2022-06-13,Nigeria,Basic,59.28
CUST_0284,2024-10,2024-10-01,14,3,57.93,0,0.3,2022-06-13,Nigeria,Basic,59.28
CUST_0284,2024-11,2024-11-01,21,3,50.67,0,0.3,2022-06-13,Nigeria,Basic,59.28
CUST_0284,2024-12,2024-12-01,10,0,56.36,0,0.3,2022-06-13,Nigeria,Basic,59.28
CUST_0284,2025-03,2025-03-31,0,0,0.0,1,0.7,2022-06-13,Nigeria,Basic,59.28
CUST_0285,2023-12,2023-12-01,8,0,350.45,0,0.3,2023-11-27,Brunei Darussalam,Pro,360.14
CUST_0285,2024-01,2024-01-01,24,1,448.52,0,0.0,2023-11-27,Brunei Darussalam,Pro,360.14
CUST_0285,2024-02,2024-02-01,20,0,414.68,0,0.0,2023-11-27,Brunei Darussalam,Pro,360.14
CUST_0285,2024-03,2024-03-01,26,3,375.08,0,0.0,2023-11-27,Brunei Darussalam,Pro,360.14
CUST_0285,2024-04,2024-04-01,8,2,422.59,0,0.0,2023-11-27,Brunei Darussalam,Pro,360.14
CUST_0285,2024-05,2024-05-01,11,1,417.39,0,0.0,2023-11-27,Brunei Darussalam,Pro,360.14
CUST_0285,2024-06,2024-06-01,16,3,335.06,0,0.3,2023-11-27,Brunei Darussalam,Pro,360.14
CUST_0285,2024-07,2024-07-01,11,1,349.18,0,0.3,2023-11-27,Brunei Darussalam,Pro,360.14
CUST_0285,2024-08,2024-08-01,17,2,394.95,0,0.0,2023-11-27,Brunei Darussalam,Pro,360.14
CUST_0285,2024-09,2024-09-01,19,3,386.17,0,0.0,2023-11-27,Brunei Darussalam,Pro,360.14
CUST_0285,2024-10,2024-10-01,4,3,420.89,0,0.4,2023-11-27,Brunei Darussalam,Pro,360.14
CUST_0285,2024-11,2024-11-01,14,0,340.58,0,0.3,2023-11-27,Brunei Darussalam,Pro,360.14
CUST_0285,2024-12,2024-12-01,7,2,338.15,0,0.3,2023-11-27,Brunei Darussalam,Pro,360.14
CUST_0285,2025-09,2025-09-30,0,0,0.0,1,0.7,2023-11-27,Brunei Darussalam,Pro,360.14
CUST_0286,2023-04,2023-04-01,12,2,594.25,0,0.0,2023-03-15,Montenegro,Basic,541.83
CUST_0286,2023-05,2023-05-01,12,0,563.65,0,0.0,2023-03-15,Montenegro,Basic,541.83
CUST_0286,2023-06,2023-06-01,17,1,560.6,0,0.0,2023-03-15,Montenegro,Basic,541.83
CUST_0286,2023-07,2023-07-01,10,2,554.35,0,0.0,2023-03-15,Montenegro,Basic,541.83
CUST_0286,2023-08,2023-08-01,8,1,547.69,0,0.0,2023-03-15,Montenegro,Basic,541.83
CUST_0286,2023-09,2023-09-01,9,0,586.17,0,0.0,2023-03-15,Montenegro,Basic,541.83
CUST_0286,2023-10,2023-10-01,11,2,572.09,0,0.0,2023-03-15,Montenegro,Basic,541.83
CUST_0286,2023-11,2023-11-01,10,1,533.61,0,0.0,2023-03-15,Montenegro,Basic,541.83
CUST_0286,2023-12,2023-12-01,11,3,544.41,0,0.0,2023-03-15,Montenegro,Basic,541.83
CUST_0286,2024-01,2024-01-01,21,3,531.3,0,0.0,2023-03-15,Montenegro,Basic,541.83
CUST_0286,2024-02,2024-02-01,11,2,525.32,0,0.0,2023-03-15,Montenegro,Basic,541.83
CUST_0286,2024-03,2024-03-01,16,1,624.53,0,0.0,2023-03-15,Montenegro,Basic,541.83
CUST_0286,2024-04,2024-04-01,8,3,600.31,0,0.0,2023-03-15,Montenegro,Basic,541.83
CUST_0286,2024-05,2024-05-01,13,3,532.01,0,0.0,2023-03-15,Montenegro,Basic,541.83
CUST_0286,2024-06,2024-06-01,13,0,416.79,0,0.3,2023-03-15,Montenegro,Basic,541.83
CUST_0286,2024-06,2024-06-30,0,0,0.0,1,0.7,2023-03-15,Montenegro,Basic,541.83
CUST_0287,2023-12,2023-12-01,15,1,140.25,0,0.0,2023-11-29,Somalia,Basic,133.47
CUST_0287,2024-01,2024-01-01,5,1,118.76,0,0.3,2023-11-29,Somalia,Basic,133.47
CUST_0287,2024-02,2024-02-01,14,2,132.42,0,0.0,2023-11-29,Somalia,Basic,133.47
CUST_0287,2024-03,2024-03-01,14,1,124.33,0,0.0,2023-11-29,Somalia,Basic,133.47
CUST_0287,2024-04,2024-04-01,11,0,133.34,0,0.0,2023-11-29,Somalia,Basic,133.47
CUST_0287,2024-05,2024-05-01,15,0,131.59,0,0.0,2023-11-29,Somalia,Basic,133.47
CUST_0287,2024-06,2024-06-01,14,2,152.86,0,0.0,2023-11-29,Somalia,Basic,133.47
CUST_0287,2024-07,2024-07-01,14,0,145.0,0,0.0,2023-11-29,Somalia,Basic,133.47
CUST_0287,2024-07,2024-07-31,0,0,0.0,1,0.7,2023-11-29,Somalia,Basic,133.47
CUST_0288,2023-03,2023-03-01,14,3,380.49,0,0.3,2023-02-24,Bouvet Island (Bouvetoya),Pro,383.1
CUST_0288,2023-04,2023-04-01,14,3,395.04,0,0.0,2023-02-24,Bouvet Island (Bouvetoya),Pro,383.1
CUST_0288,2023-05,2023-05-01,9,1,403.5,0,0.0,2023-02-24,Bouvet Island (Bouvetoya),Pro,383.1
CUST_0288,2023-06,2023-06-01,13,0,387.61,0,0.0,2023-02-24,Bouvet Island (Bouvetoya),Pro,383.1
CUST_0288,2023-07,2023-07-01,17,0,433.99,0,0.0,2023-02-24,Bouvet Island (Bouvetoya),Pro,383.1
CUST_0288,2023-08,2023-08-01,13,0,355.73,0,0.3,2023-02-24,Bouvet Island (Bouvetoya),Pro,383.1
CUST_0288,2023-09,2023-09-01,10,0,420.82,0,0.0,2023-02-24,Bouvet Island (Bouvetoya),Pro,383.1
CUST_0288,2023-10,2023-10-01,14,1,395.56,0,0.0,2023-02-24,Bouvet Island (Bouvetoya),Pro,383.1
CUST_0288,2023-11,2023-11-01,9,1,359.54,0,0.3,2023-02-24,Bouvet Island (Bouvetoya),Pro,383.1
CUST_0288,2023-12,2023-12-01,9,1,411.55,0,0.0,2023-02-24,Bouvet Island (Bouvetoya),Pro,383.1
CUST_0288,2024-01,2024-01-01,7,0,409.26,0,0.0,2023-02-24,Bouvet Island (Bouvetoya),Pro,383.1
CUST_0288,2024-02,2024-02-01,8,3,375.53,0,0.3,2023-02-24,Bouvet Island (Bouvetoya),Pro,383.1
CUST_0288,2024-03,2024-03-01,16,3,368.49,0,0.3,2023-02-24,Bouvet Island (Bouvetoya),Pro,383.1
CUST_0288,2024-04,2024-04-01,13,2,477.01,0,0.0,2023-02-24,Bouvet Island (Bouvetoya),Pro,383.1
CUST_0288,2024-05,2024-05-01,12,4,355.9,0,0.3,2023-02-24,Bouvet Island (Bouvetoya),Pro,383.1
CUST_0288,2024-06,2024-06-01,19,3,469.46,0,0.0,2023-02-24,Bouvet Island (Bouvetoya),Pro,383.1
CUST_0288,2024-07,2024-07-01,6,1,397.46,0,0.0,2023-02-24,Bouvet Island (Bouvetoya),Pro,383.1
CUST_0288,2024-08,2024-08-01,21,0,397.87,0,0.0,2023-02-24,Bouvet Island (Bouvetoya),Pro,383.1
CUST_0288,2024-09,2024-09-01,10,1,404.32,0,0.0,2023-02-24,Bouvet Island (Bouvetoya),Pro,383.1
CUST_0288,2024-10,2024-10-01,12,0,393.79,0,0.0,2023-02-24,Bouvet Island (Bouvetoya),Pro,383.1
CUST_0288,2024-10,2024-10-31,0,0,0.0,1,0.7,2023-02-24,Bouvet Island (Bouvetoya),Pro,383.1
CUST_0289,2023-04,2023-04-01,10,3,97.55,0,0.0,2023-03-21,Syrian Arab Republic,Basic,81.54
CUST_0289,2023-05,2023-05-01,12,4,87.87,0,0.0,2023-03-21,Syrian Arab Republic,Basic,81.54
CUST_0289,2023-06,2023-06-01,10,0,73.51,0,0.3,2023-03-21,Syrian Arab Republic,Basic,81.54
CUST_0289,2023-07,2023-07-01,14,1,83.0,0,0.0,2023-03-21,Syrian Arab Republic,Basic,81.54
CUST_0289,2023-08,2023-08-01,4,1,83.36,0,0.4,2023-03-21,Syrian Arab Republic,Basic,81.54
CUST_0289,2023-09,2023-09-01,8,0,82.71,0,0.0,2023-03-21,Syrian Arab Republic,Basic,81.54
CUST_0289,2023-10,2023-10-01,12,1,83.08,0,0.0,2023-03-21,Syrian Arab Republic,Basic,81.54
CUST_0289,2023-11,2023-11-01,13,1,79.11,0,0.0,2023-03-21,Syrian Arab Republic,Basic,81.54
CUST_0289,2023-11,2023-11-30,0,0,0.0,1,0.7,2023-03-21,Syrian Arab Republic,Basic,81.54
CUST_0290,2022-05,2022-05-01,17,3,125.32,0,0.3,2022-04-10,Namibia,Pro,124.65
CUST_0290,2022-06,2022-06-01,13,0,130.39,0,0.0,2022-04-10,Namibia,Pro,124.65
CUST_0290,2022-07,2022-07-01,10,0,158.63,0,0.0,2022-04-10,Namibia,Pro,124.65
CUST_0290,2022-08,2022-08-01,13,1,120.08,0,0.3,2022-04-10,Namibia,Pro,124.65
CUST_0290,2022-09,2022-09-01,14,1,94.43,0,0.3,2022-04-10,Namibia,Pro,124.65
CUST_0290,2022-10,2022-10-01,25,0,142.95,0,0.0,2022-04-10,Namibia,Pro,124.65
CUST_0290,2022-11,2022-11-01,13,0,128.43,0,0.0,2022-04-10,Namibia,Pro,124.65
CUST_0290,2022-12,2022-12-01,10,1,128.81,0,0.0,2022-04-10,Namibia,Pro,124.65
CUST_0290,2023-01,2023-01-01,14,6,120.61,0,0.6,2022-04-10,Namibia,Pro,124.65
CUST_0290,2023-02,2023-02-01,6,2,122.3,0,0.3,2022-04-10,Namibia,Pro,124.65
CUST_0290,2023-03,2023-03-01,14,1,128.83,0,0.0,2022-04-10,Namibia,Pro,124.65
CUST_0290,2023-04,2023-04-01,9,4,139.86,0,0.0,2022-04-10,Namibia,Pro,124.65
CUST_0290,2023-05,2023-05-01,17,0,147.07,0,0.0,2022-04-10,Namibia,Pro,124.65
CUST_0290,2023-06,2023-06-01,8,1,137.41,0,0.0,2022-04-10,Namibia,Pro,124.65
CUST_0290,2023-07,2023-07-01,16,1,108.38,0,0.3,2022-04-10,Namibia,Pro,124.65
CUST_0290,2023-08,2023-08-01,14,3,136.64,0,0.0,2022-04-10,Namibia,Pro,124.65
CUST_0290,2023-09,2023-09-01,13,3,134.41,0,0.0,2022-04-10,Namibia,Pro,124.65
CUST_0290,2023-10,2023-10-01,11,1,142.78,0,0.0,2022-04-10,Namibia,Pro,124.65
CUST_0290,2023-11,2023-11-01,11,1,97.46,0,0.3,2022-04-10,Namibia,Pro,124.65
CUST_0290,2023-12,2023-12-01,11,0,140.83,0,0.0,2022-04-10,Namibia,Pro,124.65
CUST_0290,2024-01,2024-01-01,16,0,135.57,0,0.0,2022-04-10,Namibia,Pro,124.65
CUST_0290,2024-02,2024-02-01,14,0,128.34,0,0.0,2022-04-10,Namibia,Pro,124.65
CUST_0290,2024-03,2024-03-01,8,1,131.22,0,0.0,2022-04-10,Namibia,Pro,124.65
CUST_0290,2024-04,2024-04-01,7,1,126.61,0,0.3,2022-04-10,Namibia,Pro,124.65
CUST_0290,2024-05,2024-05-01,18,3,126.98,0,0.0,2022-04-10,Namibia,Pro,124.65
CUST_0290,2024-06,2024-06-01,11,1,136.64,0,0.0,2022-04-10,Namibia,Pro,124.65
CUST_0290,2024-07,2024-07-01,6,0,109.69,0,0.3,2022-04-10,Namibia,Pro,124.65
CUST_0290,2024-08,2024-08-01,15,2,119.58,0,0.3,2022-04-10,Namibia,Pro,124.65
CUST_0290,2024-09,2024-09-01,16,1,135.75,0,0.0,2022-04-10,Namibia,Pro,124.65
CUST_0290,2024-10,2024-10-01,13,0,126.15,0,0.3,2022-04-10,Namibia,Pro,124.65
CUST_0290,2024-11,2024-11-01,16,2,133.19,0,0.0,2022-04-10,Namibia,Pro,124.65
CUST_0290,2024-12,2024-12-01,10,0,122.97,0,0.3,2022-04-10,Namibia,Pro,124.65
CUST_0291,2024-05,2024-05-01,12,1,435.36,0,0.0,2024-04-24,British Virgin Islands,Basic,427.08
CUST_0291,2024-06,2024-06-01,16,1,417.22,0,0.3,2024-04-24,British Virgin Islands,Basic,427.08
CUST_0291,2024-07,2024-07-01,13,0,501.68,0,0.0,2024-04-24,British Virgin Islands,Basic,427.08
CUST_0291,2024-08,2024-08-01,11,1,375.2,0,0.3,2024-04-24,British Virgin Islands,Basic,427.08
CUST_0291,2024-09,2024-09-01,8,2,388.56,0,0.3,2024-04-24,British Virgin Islands,Basic,427.08
CUST_0291,2024-10,2024-10-01,18,1,382.32,0,0.3,2024-04-24,British Virgin Islands,Basic,427.08
CUST_0291,2024-11,2024-11-01,15,1,529.6,0,0.0,2024-04-24,British Virgin Islands,Basic,427.08
CUST_0291,2024-12,2024-12-01,6,2,445.0,0,0.0,2024-04-24,British Virgin Islands,Basic,427.08
CUST_0291,2025-08,2025-08-31,0,0,0.0,1,0.7,2024-04-24,British Virgin Islands,Basic,427.08
CUST_0292,2023-11,2023-11-01,15,0,165.36,0,0.0,2023-11-01,Argentina,Basic,176.08
CUST_0292,2023-12,2023-12-01,8,2,186.28,0,0.0,2023-11-01,Argentina,Basic,176.08
CUST_0292,2024-01,2024-01-01,18,2,176.03,0,0.0,2023-11-01,Argentina,Basic,176.08
CUST_0292,2024-02,2024-02-01,13,0,202.96,0,0.0,2023-11-01,Argentina,Basic,176.08
CUST_0292,2024-03,2024-03-01,9,3,171.49,0,0.0,2023-11-01,Argentina,Basic,176.08
CUST_0292,2024-04,2024-04-01,8,3,154.5,0,0.3,2023-11-01,Argentina,Basic,176.08
CUST_0292,2024-05,2024-05-01,17,0,152.95,0,0.3,2023-11-01,Argentina,Basic,176.08
CUST_0292,2024-06,2024-06-01,7,2,181.49,0,0.0,2023-11-01,Argentina,Basic,176.08
CUST_0292,2024-07,2024-07-01,6,0,187.13,0,0.0,2023-11-01,Argentina,Basic,176.08
CUST_0292,2024-08,2024-08-01,15,1,160.88,0,0.3,2023-11-01,Argentina,Basic,176.08
CUST_0292,2024-09,2024-09-01,17,0,163.25,0,0.0,2023-11-01,Argentina,Basic,176.08
CUST_0292,2024-10,2024-10-01,13,0,174.63,0,0.0,2023-11-01,Argentina,Basic,176.08
CUST_0292,2024-11,2024-11-01,19,1,182.34,0,0.0,2023-11-01,Argentina,Basic,176.08
CUST_0292,2024-11,2024-11-30,0,0,0.0,1,0.7,2023-11-01,Argentina,Basic,176.08
CUST_0293,2024-07,2024-07-01,11,2,638.56,0,0.0,2024-06-18,Guam,Pro,589.16
CUST_0293,2024-08,2024-08-01,17,1,492.43,0,0.3,2024-06-18,Guam,Pro,589.16
CUST_0293,2024-09,2024-09-01,9,0,610.91,0,0.0,2024-06-18,Guam,Pro,589.16
CUST_0293,2024-10,2024-10-01,15,2,642.52,0,0.0,2024-06-18,Guam,Pro,589.16
CUST_0293,2024-10,2024-10-31,0,0,0.0,1,0.7,2024-06-18,Guam,Pro,589.16
CUST_0294,2023-12,2023-12-01,15,4,656.47,0,0.0,2023-11-23,Madagascar,Basic,704.99
CUST_0294,2024-01,2024-01-01,12,1,652.2,0,0.0,2023-11-23,Madagascar,Basic,704.99
CUST_0294,2024-02,2024-02-01,14,3,768.19,0,0.0,2023-11-23,Madagascar,Basic,704.99
CUST_0294,2024-02,2024-02-29,0,0,0.0,1,0.7,2023-11-23,Madagascar,Basic,704.99
CUST_0295,2022-12,2022-12-01,3,0,787.71,0,0.7,2022-11-14,Korea,Basic,810.56
CUST_0295,2023-01,2023-01-01,18,1,667.04,0,0.3,2022-11-14,Korea,Basic,810.56
CUST_0295,2023-02,2023-02-01,14,1,857.06,0,0.3,2022-11-14,Korea,Basic,810.56
CUST_0295,2023-03,2023-03-01,15,2,850.26,0,0.3,2022-11-14,Korea,Basic,810.56
CUST_0295,2023-04,2023-04-01,16,1,799.13,0,0.3,2022-11-14,Korea,Basic,810.56
CUST_0295,2023-05,2023-05-01,13,2,845.95,0,0.3,2022-11-14,Korea,Basic,810.56
CUST_0295,2023-06,2023-06-01,8,0,925.57,0,0.0,2022-11-14,Korea,Basic,810.56
CUST_0295,2023-07,2023-07-01,8,0,802.55,0,0.3,2022-11-14,Korea,Basic,810.56
CUST_0295,2023-08,2023-08-01,15,1,720.75,0,0.3,2022-11-14,Korea,Basic,810.56
CUST_0295,2023-09,2023-09-01,11,2,830.36,0,0.3,2022-11-14,Korea,Basic,810.56
CUST_0295,2023-10,2023-10-01,9,4,1098.68,0,0.0,2022-11-14,Korea,Basic,810.56
CUST_0295,2023-10,2023-10-31,0,0,0.0,1,0.7,2022-11-14,Korea,Basic,810.56
CUST_0296,2024-03,2024-03-01,4,4,272.09,0,0.4,2024-02-02,South Georgia and the South Sandwich Islands,Pro,240.14
CUST_0296,2024-04,2024-04-01,6,2,222.35,0,0.3,2024-02-02,South Georgia and the South Sandwich Islands,Pro,240.14
CUST_0296,2024-05,2024-05-01,9,1,239.33,0,0.3,2024-02-02,South Georgia and the South Sandwich Islands,Pro,240.14
CUST_0296,2024-06,2024-06-01,6,2,209.5,0,0.3,2024-02-02,South Georgia and the South Sandwich Islands,Pro,240.14
CUST_0296,2024-07,2024-07-01,14,1,303.18,0,0.0,2024-02-02,South Georgia and the South Sandwich Islands,Pro,240.14
CUST_0296,2024-08,2024-08-01,7,2,227.91,0,0.3,2024-02-02,South Georgia and the South Sandwich Islands,Pro,240.14
CUST_0296,2024-09,2024-09-01,11,2,240.5,0,0.3,2024-02-02,South Georgia and the South Sandwich Islands,Pro,240.14
CUST_0296,2024-10,2024-10-01,7,1,271.16,0,0.0,2024-02-02,South Georgia and the South Sandwich Islands,Pro,240.14
CUST_0296,2024-11,2024-11-01,21,1,260.09,0,0.0,2024-02-02,South Georgia and the South Sandwich Islands,Pro,240.14
CUST_0296,2024-12,2024-12-01,10,1,266.97,0,0.0,2024-02-02,South Georgia and the South Sandwich Islands,Pro,240.14
CUST_0296,2026-10,2026-10-31,0,0,0.0,1,0.7,2024-02-02,South Georgia and the South Sandwich Islands,Pro,240.14
CUST_0297,2024-03,2024-03-01,23,2,201.07,0,0.0,2024-02-28,Estonia,Pro,209.11
CUST_0297,2024-04,2024-04-01,20,3,202.72,0,0.0,2024-02-28,Estonia,Pro,209.11
CUST_0297,2024-04,2024-04-30,0,0,0.0,1,0.7,2024-02-28,Estonia,Pro,209.11
CUST_0298,2024-02,2024-02-01,12,5,153.3,0,0.0,2024-01-21,Benin,Basic,149.34
CUST_0298,2024-02,2024-02-29,0,0,0.0,1,0.7,2024-01-21,Benin,Basic,149.34
CUST_0299,2023-02,2023-02-01,6,0,620.67,0,0.0,2023-01-10,Cote d'Ivoire,Pro,654.61
CUST_0299,2023-03,2023-03-01,22,1,667.6,0,0.0,2023-01-10,Cote d'Ivoire,Pro,654.61
CUST_0299,2023-04,2023-04-01,10,3,625.66,0,0.0,2023-01-10,Cote d'Ivoire,Pro,654.61
CUST_0299,2023-05,2023-05-01,8,3,698.76,0,0.0,2023-01-10,Cote d'Ivoire,Pro,654.61
CUST_0299,2023-06,2023-06-01,8,2,561.1,0,0.3,2023-01-10,Cote d'Ivoire,Pro,654.61
CUST_0299,2023-07,2023-07-01,17,1,621.17,0,0.0,2023-01-10,Cote d'Ivoire,Pro,654.61
CUST_0299,2023-08,2023-08-01,11,4,537.35,0,0.3,2023-01-10,Cote d'Ivoire,Pro,654.61
CUST_0299,2023-09,2023-09-01,13,1,607.14,0,0.0,2023-01-10,Cote d'Ivoire,Pro,654.61
CUST_0299,2023-10,2023-10-01,10,3,752.21,0,0.0,2023-01-10,Cote d'Ivoire,Pro,654.61
CUST_0299,2023-11,2023-11-01,17,2,673.43,0,0.0,2023-01-10,Cote d'Ivoire,Pro,654.61
CUST_0299,2023-12,2023-12-01,16,2,708.33,0,0.0,2023-01-10,Cote d'Ivoire,Pro,654.61
CUST_0299,2024-01,2024-01-01,30,1,604.51,0,0.0,2023-01-10,Cote d'Ivoire,Pro,654.61
CUST_0299,2024-02,2024-02-01,11,0,647.25,0,0.0,2023-01-10,Cote d'Ivoire,Pro,654.61
CUST_0299,2024-03,2024-03-01,6,1,723.35,0,0.0,2023-01-10,Cote d'Ivoire,Pro,654.61
CUST_0299,2024-04,2024-04-01,16,1,629.33,0,0.0,2023-01-10,Cote d'Ivoire,Pro,654.61
CUST_0299,2024-05,2024-05-01,13,0,727.6,0,0.0,2023-01-10,Cote d'Ivoire,Pro,654.61
CUST_0299,2024-06,2024-06-01,13,2,608.04,0,0.0,2023-01-10,Cote d'Ivoire,Pro,654.61
CUST_0299,2024-07,2024-07-01,8,2,715.45,0,0.0,2023-01-10,Cote d'Ivoire,Pro,654.61
CUST_0299,2024-08,2024-08-01,20,5,591.69,0,0.3,2023-01-10,Cote d'Ivoire,Pro,654.61
CUST_0299,2024-08,2024-08-31,0,0,0.0,1,0.7,2023-01-10,Cote d'Ivoire,Pro,654.61
CUST_0300,2023-07,2023-07-01,6,6,772.83,0,0.3,2023-06-29,Palau,Basic,721.15
CUST_0300,2023-08,2023-08-01,21,0,800.63,0,0.0,2023-06-29,Palau,Basic,721.15
CUST_0300,2023-09,2023-09-01,13,1,787.55,0,0.0,2023-06-29,Palau,Basic,721.15
CUST_0300,2023-09,2023-09-30,0,0,0.0,1,0.7,2023-06-29,Palau,Basic,721.15
CUST_0301,2023-09,2023-09-01,11,2,82.64,0,0.0,2023-08-14,United States Minor Outlying Islands,Basic,80.01
CUST_0301,2023-10,2023-10-01,10,2,77.02,0,0.0,2023-08-14,United States Minor Outlying Islands,Basic,80.01
CUST_0301,2023-11,2023-11-01,8,2,79.3,0,0.0,2023-08-14,United States Minor Outlying Islands,Basic,80.01
CUST_0301,2023-12,2023-12-01,12,2,83.85,0,0.0,2023-08-14,United States Minor Outlying Islands,Basic,80.01
CUST_0301,2024-01,2024-01-01,7,3,80.29,0,0.0,2023-08-14,United States Minor Outlying Islands,Basic,80.01
CUST_0301,2024-02,2024-02-01,19,1,85.02,0,0.0,2023-08-14,United States Minor Outlying Islands,Basic,80.01
CUST_0301,2024-03,2024-03-01,18,0,78.39,0,0.0,2023-08-14,United States Minor Outlying Islands,Basic,80.01
CUST_0301,2024-04,2024-04-01,7,4,89.13,0,0.0,2023-08-14,United States Minor Outlying Islands,Basic,80.01
CUST_0301,2024-04,2024-04-30,0,0,0.0,1,0.7,2023-08-14,United States Minor Outlying Islands,Basic,80.01
